Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Nov 7, 2020 5:00 AM;Nov 7, 2020 6:00 AM;577.00;514.25;170.75;0.00;12.00;1,312.75;438.00;187.00;0.25;126.00
Nov 7, 2020 6:00 AM;Nov 7, 2020 7:00 AM;577.00;454.75;129.00;0.00;12.00;1,315.50;449.50;187.00;68.25;126.00
Nov 7, 2020 7:00 AM;Nov 7, 2020 8:00 AM;577.00;422.75;135.25;29.50;12.00;1,313.25;493.00;187.00;88.50;126.00
Nov 7, 2020 8:00 AM;Nov 7, 2020 9:00 AM;577.00;419.00;175.75;385.25;12.00;1,316.25;527.75;187.00;89.00;126.00
Nov 7, 2020 9:00 AM;Nov 7, 2020 10:00 AM;577.00;416.25;178.25;998.50;12.00;1,315.50;461.75;187.00;61.25;126.00
Nov 7, 2020 10:00 AM;Nov 7, 2020 11:00 AM;577.00;417.25;132.25;1,583.25;12.00;1,312.00;453.75;187.00;29.75;126.00
Nov 7, 2020 11:00 AM;Nov 7, 2020 12:00 PM;577.00;422.75;76.25;1,953.50;12.00;1,313.25;429.25;187.00;76.50;126.00
Nov 7, 2020 12:00 PM;Nov 7, 2020 1:00 PM;577.00;424.00;52.50;2,044.25;12.00;1,310.50;396.75;187.00;84.25;126.00
Nov 7, 2020 1:00 PM;Nov 7, 2020 2:00 PM;577.00;413.75;49.75;1,850.75;12.00;1,308.50;483.50;187.00;250.50;126.00
Nov 7, 2020 2:00 PM;Nov 7, 2020 3:00 PM;577.00;412.75;70.25;1,298.75;12.00;1,307.50;629.00;187.00;193.50;126.00
Nov 7, 2020 3:00 PM;Nov 7, 2020 4:00 PM;577.00;411.75;67.25;561.75;12.00;1,306.00;705.25;187.00;464.00;126.00
Nov 7, 2020 4:00 PM;Nov 7, 2020 5:00 PM;577.00;415.25;98.75;73.75;12.00;1,307.75;886.75;187.00;756.50;126.00
Nov 7, 2020 5:00 PM;Nov 7, 2020 6:00 PM;577.00;419.75;100.00;0.00;12.00;1,307.75;904.00;187.00;1,475.50;126.00
Nov 7, 2020 6:00 PM;Nov 7, 2020 7:00 PM;577.00;422.50;101.25;0.00;12.00;1,308.00;902.00;187.00;969.75;126.00
Nov 7, 2020 7:00 PM;Nov 7, 2020 8:00 PM;577.00;421.75;77.50;0.00;12.00;1,308.50;907.75;187.00;483.00;126.00
Nov 7, 2020 8:00 PM;Nov 7, 2020 9:00 PM;577.00;418.75;84.00;0.00;12.00;1,306.00;900.25;187.00;683.00;126.00
Nov 7, 2020 9:00 PM;Nov 7, 2020 10:00 PM;577.00;417.00;85.00;0.00;12.00;1,307.00;881.00;187.00;363.50;126.00
Nov 7, 2020 10:00 PM;Nov 7, 2020 11:00 PM;577.00;409.75;80.50;0.00;12.00;1,307.00;734.50;187.00;144.00;126.00
Nov 7, 2020 11:00 PM;Nov 8, 2020 12:00 AM;577.00;408.50;72.25;0.00;12.00;1,311.50;549.75;187.00;97.00;126.00
Nov 8, 2020 12:00 AM;Nov 8, 2020 1:00 AM;577.00;408.25;50.25;0.00;12.00;1,313.75;430.25;187.00;107.25;126.00
Nov 8, 2020 1:00 AM;Nov 8, 2020 2:00 AM;577.00;403.00;42.75;0.00;12.00;1,314.50;407.00;187.00;103.50;126.00
Nov 8, 2020 2:00 AM;Nov 8, 2020 3:00 AM;577.00;410.50;28.25;0.00;12.00;1,314.00;403.75;187.00;47.50;126.00
Nov 8, 2020 3:00 AM;Nov 8, 2020 4:00 AM;577.00;409.75;20.50;0.00;12.00;1,314.00;389.25;187.00;40.00;126.00
Nov 8, 2020 4:00 AM;Nov 8, 2020 5:00 AM;577.00;408.75;13.75;0.00;12.00;1,314.00;424.25;187.00;8.00;126.00
Nov 8, 2020 5:00 AM;Nov 8, 2020 6:00 AM;577.00;407.50;41.75;0.00;12.00;1,313.75;455.25;187.00;8.25;126.00
Nov 8, 2020 6:00 AM;Nov 8, 2020 7:00 AM;577.00;406.50;61.25;0.00;12.00;1,314.75;459.75;187.00;46.00;126.00
Nov 8, 2020 7:00 AM;Nov 8, 2020 8:00 AM;577.00;405.25;55.25;42.00;12.00;1,314.50;477.50;187.00;15.75;126.00
Nov 8, 2020 8:00 AM;Nov 8, 2020 9:00 AM;577.00;399.00;52.75;428.75;12.00;1,316.00;558.50;187.00;76.75;126.00
Nov 8, 2020 9:00 AM;Nov 8, 2020 10:00 AM;577.00;393.75;51.50;997.00;12.00;1,316.75;457.75;187.00;58.50;126.00
Nov 8, 2020 10:00 AM;Nov 8, 2020 11:00 AM;577.00;391.25;60.25;1,527.50;12.00;1,314.50;742.75;187.00;119.25;126.00
Nov 8, 2020 11:00 AM;Nov 8, 2020 12:00 PM;577.00;444.25;57.50;1,922.50;12.00;1,313.75;796.00;187.00;41.00;126.00
Nov 8, 2020 12:00 PM;Nov 8, 2020 1:00 PM;577.00;471.25;43.25;1,951.75;12.00;1,310.50;787.00;187.00;44.75;126.00
Nov 8, 2020 1:00 PM;Nov 8, 2020 2:00 PM;577.00;463.25;39.00;1,709.50;12.00;1,310.50;537.25;187.00;36.00;126.00
Nov 8, 2020 2:00 PM;Nov 8, 2020 3:00 PM;577.00;461.75;31.25;1,089.25;12.00;1,310.50;440.00;187.00;69.00;126.00
Nov 8, 2020 3:00 PM;Nov 8, 2020 4:00 PM;577.00;458.75;25.75;457.00;12.00;1,307.25;633.50;187.00;341.00;126.00
Nov 8, 2020 4:00 PM;Nov 8, 2020 5:00 PM;577.00;489.50;20.00;72.50;12.00;1,308.25;875.25;187.00;302.00;126.00
Nov 8, 2020 5:00 PM;Nov 8, 2020 6:00 PM;577.00;503.00;18.50;0.00;12.00;1,308.50;947.25;187.00;1,038.25;126.00
Nov 8, 2020 6:00 PM;Nov 8, 2020 7:00 PM;577.00;564.50;19.25;0.00;12.00;1,310.00;959.75;187.00;1,432.25;126.00
Nov 8, 2020 7:00 PM;Nov 8, 2020 8:00 PM;577.00;497.50;22.75;0.00;12.00;1,310.00;952.00;187.00;509.50;126.00
Nov 8, 2020 8:00 PM;Nov 8, 2020 9:00 PM;577.00;440.50;22.75;0.00;12.00;1,310.00;949.25;187.00;350.75;126.00
Nov 8, 2020 9:00 PM;Nov 8, 2020 10:00 PM;577.00;464.50;24.50;0.00;12.00;1,310.00;817.00;187.00;130.25;126.00
Nov 8, 2020 10:00 PM;Nov 8, 2020 11:00 PM;577.00;457.25;18.25;0.00;12.00;1,310.00;682.00;187.00;195.00;126.00
Nov 8, 2020 11:00 PM;Nov 9, 2020 12:00 AM;577.00;458.50;15.75;0.00;12.00;1,309.50;604.50;187.00;192.00;126.00
Nov 9, 2020 12:00 AM;Nov 9, 2020 1:00 AM;577.00;422.25;7.25;0.00;12.00;1,308.00;438.25;187.00;90.00;126.00
Nov 9, 2020 1:00 AM;Nov 9, 2020 2:00 AM;577.00;402.25;4.25;0.00;12.00;1,308.50;392.00;187.00;55.25;126.00
Nov 9, 2020 2:00 AM;Nov 9, 2020 3:00 AM;577.00;401.25;4.25;0.00;12.00;1,309.25;387.50;187.00;8.75;126.00
Nov 9, 2020 3:00 AM;Nov 9, 2020 4:00 AM;577.00;401.50;10.25;0.00;12.00;1,310.00;433.50;187.00;26.50;126.00
Nov 9, 2020 4:00 AM;Nov 9, 2020 5:00 AM;577.00;404.75;17.25;0.00;12.00;1,310.50;466.00;187.00;57.50;126.00
Nov 9, 2020 5:00 AM;Nov 9, 2020 6:00 AM;577.00;446.50;20.00;0.00;12.00;1,310.50;987.75;187.00;28.75;126.00
Nov 9, 2020 6:00 AM;Nov 9, 2020 7:00 AM;577.00;573.75;24.25;0.00;12.00;1,310.25;1,828.00;190.00;730.00;126.00
Nov 9, 2020 7:00 AM;Nov 9, 2020 8:00 AM;577.00;526.75;26.50;40.00;12.00;1,310.00;2,246.00;205.25;1,140.75;126.00
Nov 9, 2020 8:00 AM;Nov 9, 2020 9:00 AM;577.00;544.00;15.50;434.00;12.00;1,309.50;2,735.75;215.00;939.00;127.25
Nov 9, 2020 9:00 AM;Nov 9, 2020 10:00 AM;577.00;459.75;6.50;1,063.25;12.00;1,309.50;2,873.00;216.00;614.75;250.25
Nov 9, 2020 10:00 AM;Nov 9, 2020 11:00 AM;577.00;514.75;3.75;1,723.75;12.00;1,310.00;2,886.75;217.25;832.50;359.25
Nov 9, 2020 11:00 AM;Nov 9, 2020 12:00 PM;577.00;479.00;1.75;2,123.75;12.00;1,309.75;2,894.00;218.00;637.75;370.50
Nov 9, 2020 12:00 PM;Nov 9, 2020 1:00 PM;577.00;495.50;1.00;2,222.00;12.00;1,308.50;2,854.25;218.00;473.50;358.75
Nov 9, 2020 1:00 PM;Nov 9, 2020 2:00 PM;577.00;553.75;1.50;2,000.50;12.00;1,306.75;2,889.25;218.00;471.75;286.25
Nov 9, 2020 2:00 PM;Nov 9, 2020 3:00 PM;577.00;549.50;2.50;1,409.25;12.00;1,307.00;2,899.00;217.50;269.75;157.75
Nov 9, 2020 3:00 PM;Nov 9, 2020 4:00 PM;577.00;545.00;3.50;617.00;12.00;1,306.75;2,898.75;218.50;511.00;228.00
Nov 9, 2020 4:00 PM;Nov 9, 2020 5:00 PM;577.00;470.25;4.25;88.25;12.00;1,306.50;2,903.50;217.75;976.50;228.00
Nov 9, 2020 5:00 PM;Nov 9, 2020 6:00 PM;577.00;566.00;8.25;0.00;12.00;1,307.00;2,883.00;218.00;1,502.75;228.00
Nov 9, 2020 6:00 PM;Nov 9, 2020 7:00 PM;577.00;540.25;12.50;0.00;12.00;1,307.50;2,908.25;218.00;1,488.00;228.00
Nov 9, 2020 7:00 PM;Nov 9, 2020 8:00 PM;577.00;500.00;11.25;0.00;12.00;1,310.00;2,914.50;217.25;1,113.00;169.00
Nov 9, 2020 8:00 PM;Nov 9, 2020 9:00 PM;577.00;513.50;12.50;0.00;12.00;1,310.75;2,911.25;217.75;284.00;126.00
Nov 9, 2020 9:00 PM;Nov 9, 2020 10:00 PM;577.00;483.00;22.00;0.00;12.00;1,311.00;2,816.75;217.75;98.75;126.00
Nov 9, 2020 10:00 PM;Nov 9, 2020 11:00 PM;577.00;512.25;20.75;0.00;12.00;1,311.50;2,421.25;198.25;187.25;126.00
Nov 9, 2020 11:00 PM;Nov 10, 2020 12:00 AM;577.00;512.75;18.00;0.00;12.00;1,312.25;1,981.50;187.00;69.00;126.00
Nov 10, 2020 12:00 AM;Nov 10, 2020 1:00 AM;577.00;514.25;15.50;0.00;12.00;1,309.75;1,916.75;187.00;69.75;126.00
Nov 10, 2020 1:00 AM;Nov 10, 2020 2:00 AM;577.00;578.50;20.00;0.00;12.00;1,311.50;1,888.75;187.00;45.50;126.00
Nov 10, 2020 2:00 AM;Nov 10, 2020 3:00 AM;577.00;530.25;19.25;0.00;12.00;1,310.50;1,735.25;187.00;47.75;126.00
Nov 10, 2020 3:00 AM;Nov 10, 2020 4:00 AM;577.00;457.50;26.25;0.00;12.00;1,312.00;1,842.25;187.00;58.75;126.00
Nov 10, 2020 4:00 AM;Nov 10, 2020 5:00 AM;577.00;469.25;21.00;0.00;12.00;1,314.25;1,919.25;187.00;42.00;126.00
Nov 10, 2020 5:00 AM;Nov 10, 2020 6:00 AM;577.00;435.50;21.25;0.00;12.00;1,314.50;2,022.50;187.00;37.25;126.00
Nov 10, 2020 6:00 AM;Nov 10, 2020 7:00 AM;577.00;489.75;24.50;0.00;12.00;1,314.00;2,392.00;209.75;223.75;126.00
Nov 10, 2020 7:00 AM;Nov 10, 2020 8:00 AM;577.00;461.00;19.75;16.00;12.00;1,314.75;2,897.75;275.50;311.50;126.00
Nov 10, 2020 8:00 AM;Nov 10, 2020 9:00 AM;577.00;416.75;23.50;258.50;12.00;1,313.00;2,949.00;273.50;776.25;126.00
Nov 10, 2020 9:00 AM;Nov 10, 2020 10:00 AM;577.00;419.00;23.25;647.00;12.00;1,315.00;2,944.25;279.75;412.00;245.00
Nov 10, 2020 10:00 AM;Nov 10, 2020 11:00 AM;577.00;394.50;18.25;972.75;12.00;1,315.00;2,942.50;282.00;518.25;357.25
Nov 10, 2020 11:00 AM;Nov 10, 2020 12:00 PM;577.00;435.00;9.00;1,129.75;12.00;1,315.25;2,919.25;282.00;278.25;383.25
Nov 10, 2020 12:00 PM;Nov 10, 2020 1:00 PM;577.00;424.00;5.00;1,167.50;12.00;1,313.75;2,887.00;281.50;290.00;377.25
Nov 10, 2020 1:00 PM;Nov 10, 2020 2:00 PM;577.00;438.75;4.75;966.00;12.00;1,312.75;2,873.50;281.00;215.75;289.25
Nov 10, 2020 2:00 PM;Nov 10, 2020 3:00 PM;577.00;513.00;5.00;718.00;12.00;1,311.00;2,859.75;280.75;544.00;165.00
Nov 10, 2020 3:00 PM;Nov 10, 2020 4:00 PM;577.00;416.50;4.00;352.25;12.00;1,310.50;2,843.50;281.00;810.25;228.00
Nov 10, 2020 4:00 PM;Nov 10, 2020 5:00 PM;577.00;476.00;6.50;75.75;12.00;1,310.50;2,930.25;281.00;993.50;228.00
Nov 10, 2020 5:00 PM;Nov 10, 2020 6:00 PM;577.00;457.00;8.75;0.00;12.00;1,312.00;2,913.50;281.25;1,682.25;228.00
Nov 10, 2020 6:00 PM;Nov 10, 2020 7:00 PM;577.00;548.75;9.75;0.00;12.00;1,312.00;2,465.25;282.00;1,882.00;228.00
Nov 10, 2020 7:00 PM;Nov 10, 2020 8:00 PM;577.00;534.25;8.00;0.00;12.00;1,310.00;2,464.50;282.00;1,430.50;166.25
Nov 10, 2020 8:00 PM;Nov 10, 2020 9:00 PM;577.00;514.50;6.25;0.00;12.00;1,310.00;2,457.25;275.50;724.00;126.00
Nov 10, 2020 9:00 PM;Nov 10, 2020 10:00 PM;577.00;491.50;3.75;0.00;12.00;1,310.75;2,457.25;263.00;439.75;126.00
Nov 10, 2020 10:00 PM;Nov 10, 2020 11:00 PM;577.00;497.75;4.75;0.00;12.00;1,313.75;2,438.50;233.50;337.75;126.00
Nov 10, 2020 11:00 PM;Nov 11, 2020 12:00 AM;577.00;457.25;4.25;0.00;12.00;1,311.25;2,096.75;187.00;153.25;126.00
Nov 11, 2020 12:00 AM;Nov 11, 2020 1:00 AM;577.00;435.25;5.25;0.00;12.00;1,312.50;1,998.75;187.00;240.25;126.00
Nov 11, 2020 1:00 AM;Nov 11, 2020 2:00 AM;577.00;426.75;4.00;0.00;12.00;1,311.75;1,947.00;187.00;128.50;126.00
Nov 11, 2020 2:00 AM;Nov 11, 2020 3:00 AM;577.00;410.25;2.75;0.00;12.00;1,312.50;1,703.00;187.00;99.00;126.00
Nov 11, 2020 3:00 AM;Nov 11, 2020 4:00 AM;577.00;395.50;1.75;0.00;12.00;1,313.00;1,766.00;187.00;112.50;126.00
Nov 11, 2020 4:00 AM;Nov 11, 2020 5:00 AM;577.00;385.50;1.25;0.00;12.00;1,314.00;1,834.50;187.00;1.75;126.00
Nov 11, 2020 5:00 AM;Nov 11, 2020 6:00 AM;577.00;390.75;2.00;0.00;12.00;1,313.50;2,241.25;187.00;64.50;126.00
Nov 11, 2020 6:00 AM;Nov 11, 2020 7:00 AM;577.00;429.25;2.50;0.00;12.00;1,311.50;2,401.25;221.50;267.25;126.00
Nov 11, 2020 7:00 AM;Nov 11, 2020 8:00 AM;577.00;393.50;2.75;7.25;12.00;1,310.25;2,459.25;253.25;563.25;126.00
Nov 11, 2020 8:00 AM;Nov 11, 2020 9:00 AM;577.00;473.75;4.50;147.25;12.00;1,308.00;2,473.25;264.00;1,073.00;205.75
Nov 11, 2020 9:00 AM;Nov 11, 2020 10:00 AM;577.00;400.00;3.50;408.50;12.00;1,307.00;2,490.75;280.50;569.50;328.25
Nov 11, 2020 10:00 AM;Nov 11, 2020 11:00 AM;577.00;449.25;2.25;634.75;12.00;1,307.25;2,480.25;282.00;699.50;403.00
Nov 11, 2020 11:00 AM;Nov 11, 2020 12:00 PM;577.00;408.00;2.25;848.75;12.00;1,308.00;2,402.25;282.00;945.50;397.75
Nov 11, 2020 12:00 PM;Nov 11, 2020 1:00 PM;577.00;417.00;4.25;1,003.75;12.00;1,306.50;2,455.50;281.75;951.25;334.00
Nov 11, 2020 1:00 PM;Nov 11, 2020 2:00 PM;577.00;431.00;7.25;929.75;12.00;1,306.25;2,456.25;281.00;827.75;152.00
Nov 11, 2020 2:00 PM;Nov 11, 2020 3:00 PM;577.00;463.75;10.75;639.50;12.00;1,306.75;2,467.75;281.00;854.75;228.00
Nov 11, 2020 3:00 PM;Nov 11, 2020 4:00 PM;577.00;471.75;21.25;274.00;12.00;1,306.75;2,462.50;281.00;917.25;228.00
Nov 11, 2020 4:00 PM;Nov 11, 2020 5:00 PM;577.00;419.25;38.50;29.75;12.00;1,307.00;2,478.00;281.00;1,140.25;228.00
Nov 11, 2020 5:00 PM;Nov 11, 2020 6:00 PM;577.00;463.25;65.75;0.00;12.00;1,307.00;2,485.25;281.25;1,267.75;228.00
Nov 11, 2020 6:00 PM;Nov 11, 2020 7:00 PM;577.00;507.75;99.00;0.00;12.00;1,306.25;2,485.25;282.00;1,073.00;131.75
Nov 11, 2020 7:00 PM;Nov 11, 2020 8:00 PM;577.00;472.50;110.50;0.00;12.00;1,305.00;2,481.75;282.00;524.00;126.00
Nov 11, 2020 8:00 PM;Nov 11, 2020 9:00 PM;577.00;459.25;128.00;0.00;12.00;1,306.75;2,295.25;239.50;373.75;126.00
Nov 11, 2020 9:00 PM;Nov 11, 2020 10:00 PM;577.00;436.25;134.25;0.00;12.00;1,306.75;1,747.25;187.00;156.25;126.00
Nov 11, 2020 10:00 PM;Nov 11, 2020 11:00 PM;577.00;484.75;136.00;0.00;12.00;1,307.25;1,603.25;187.00;89.00;126.00
Nov 11, 2020 11:00 PM;Nov 12, 2020 12:00 AM;577.00;513.75;144.50;0.00;12.00;1,307.75;1,222.25;187.00;33.50;126.00
Nov 12, 2020 12:00 AM;Nov 12, 2020 1:00 AM;577.00;474.50;146.75;0.00;12.00;1,306.00;830.75;187.00;22.75;126.00
Nov 12, 2020 1:00 AM;Nov 12, 2020 2:00 AM;577.00;462.75;136.00;0.00;12.00;1,307.50;814.25;187.00;24.25;126.00
Nov 12, 2020 2:00 AM;Nov 12, 2020 3:00 AM;577.00;408.75;155.75;0.00;12.00;1,307.25;810.00;187.00;22.75;126.00
Nov 12, 2020 3:00 AM;Nov 12, 2020 4:00 AM;577.00;420.75;190.00;0.00;12.00;1,307.75;806.00;187.00;18.75;126.00
Nov 12, 2020 4:00 AM;Nov 12, 2020 5:00 AM;577.00;400.00;262.50;0.00;12.00;1,310.25;813.25;187.00;19.00;126.00
Nov 12, 2020 5:00 AM;Nov 12, 2020 6:00 AM;577.00;405.75;358.50;0.00;12.00;1,310.00;850.00;186.00;39.50;126.00
Nov 12, 2020 6:00 AM;Nov 12, 2020 7:00 AM;577.00;419.25;386.50;0.00;12.00;1,309.25;1,361.50;205.25;206.00;126.00
Nov 12, 2020 7:00 AM;Nov 12, 2020 8:00 AM;577.00;409.00;361.25;17.75;12.00;1,309.25;1,765.75;217.00;894.50;126.00
Nov 12, 2020 8:00 AM;Nov 12, 2020 9:00 AM;577.00;377.25;355.75;182.00;12.00;1,310.50;1,823.50;217.00;331.75;126.00
Nov 12, 2020 9:00 AM;Nov 12, 2020 10:00 AM;577.00;380.50;333.25;549.50;12.00;1,309.50;1,808.00;210.00;631.00;126.00
Nov 12, 2020 10:00 AM;Nov 12, 2020 11:00 AM;577.00;375.75;302.00;1,140.00;12.00;1,306.25;1,794.50;189.75;228.25;126.00
Nov 12, 2020 11:00 AM;Nov 12, 2020 12:00 PM;577.00;373.50;283.25;1,438.25;12.00;1,306.00;1,771.75;187.00;99.00;126.00
Nov 12, 2020 12:00 PM;Nov 12, 2020 1:00 PM;577.00;369.50;236.75;1,457.25;12.00;1,303.75;1,688.50;187.00;67.50;126.00
Nov 12, 2020 1:00 PM;Nov 12, 2020 2:00 PM;577.00;471.25;315.75;893.00;12.00;1,303.00;1,803.00;187.00;109.25;126.00
Nov 12, 2020 2:00 PM;Nov 12, 2020 3:00 PM;577.00;468.00;421.75;448.75;12.00;1,303.25;1,812.50;187.00;549.25;126.00
Nov 12, 2020 3:00 PM;Nov 12, 2020 4:00 PM;577.00;459.50;394.50;233.50;12.00;1,304.00;1,835.00;187.00;502.25;126.00
Nov 12, 2020 4:00 PM;Nov 12, 2020 5:00 PM;577.00;419.50;322.50;34.25;12.00;1,303.75;1,844.50;193.25;573.25;126.00
Nov 12, 2020 5:00 PM;Nov 12, 2020 6:00 PM;577.00;426.50;300.50;0.00;12.00;1,303.50;1,872.50;206.00;433.25;126.00
Nov 12, 2020 6:00 PM;Nov 12, 2020 7:00 PM;577.00;418.75;258.25;0.00;12.00;1,303.75;1,877.00;205.75;995.00;126.00
Nov 12, 2020 7:00 PM;Nov 12, 2020 8:00 PM;577.00;420.25;241.50;0.00;12.00;1,303.50;1,866.25;207.00;504.50;126.00
Nov 12, 2020 8:00 PM;Nov 12, 2020 9:00 PM;577.00;450.75;223.00;0.00;12.00;1,306.00;1,855.25;207.00;583.50;126.00
Nov 12, 2020 9:00 PM;Nov 12, 2020 10:00 PM;577.00;434.50;172.25;0.00;12.00;1,305.75;1,849.25;207.00;303.00;126.00
Nov 12, 2020 10:00 PM;Nov 12, 2020 11:00 PM;577.00;460.75;123.25;0.00;12.00;1,305.25;1,762.75;198.00;61.25;126.00
Nov 12, 2020 11:00 PM;Nov 13, 2020 12:00 AM;577.00;407.25;85.00;0.00;12.00;1,306.25;1,485.25;187.00;92.25;126.00
Nov 13, 2020 12:00 AM;Nov 13, 2020 1:00 AM;577.00;416.00;63.50;0.00;12.00;1,305.75;1,166.00;187.00;76.25;126.00
Nov 13, 2020 1:00 AM;Nov 13, 2020 2:00 AM;577.00;402.00;52.25;0.00;12.00;1,306.00;1,133.75;187.00;179.50;126.00
Nov 13, 2020 2:00 AM;Nov 13, 2020 3:00 AM;577.00;385.75;54.00;0.00;12.00;1,306.75;1,130.25;187.00;70.50;126.00
Nov 13, 2020 3:00 AM;Nov 13, 2020 4:00 AM;577.00;378.00;76.50;0.00;12.00;1,305.75;1,183.50;187.00;10.25;126.00
Nov 13, 2020 4:00 AM;Nov 13, 2020 5:00 AM;577.00;385.00;143.25;0.00;12.00;1,308.50;1,376.50;187.00;68.50;126.00
Nov 13, 2020 5:00 AM;Nov 13, 2020 6:00 AM;577.00;386.00;187.75;0.00;12.00;1,308.00;1,437.75;187.00;29.00;126.00
Nov 13, 2020 6:00 AM;Nov 13, 2020 7:00 AM;577.00;415.00;218.50;0.00;12.00;1,308.00;1,722.25;193.00;536.00;126.00
Nov 13, 2020 7:00 AM;Nov 13, 2020 8:00 AM;577.00;474.00;297.50;11.25;12.00;1,311.50;2,022.50;206.50;777.75;126.00
Nov 13, 2020 8:00 AM;Nov 13, 2020 9:00 AM;577.00;472.50;296.50;192.00;12.00;1,312.25;2,045.00;207.00;970.00;126.00
Nov 13, 2020 9:00 AM;Nov 13, 2020 10:00 AM;577.00;471.75;261.75;571.75;12.00;1,311.00;2,047.75;207.00;932.00;126.00
Nov 13, 2020 10:00 AM;Nov 13, 2020 11:00 AM;577.00;450.75;198.00;1,058.25;12.00;1,311.00;2,053.00;207.00;688.00;126.00
Nov 13, 2020 11:00 AM;Nov 13, 2020 12:00 PM;577.00;456.00;156.00;1,455.50;12.00;1,310.75;2,047.25;207.00;706.75;126.00
Nov 13, 2020 12:00 PM;Nov 13, 2020 1:00 PM;577.00;417.50;131.00;1,540.25;12.00;1,309.00;2,031.25;207.00;306.50;126.00
Nov 13, 2020 1:00 PM;Nov 13, 2020 2:00 PM;577.00;425.50;113.50;1,372.00;12.00;1,302.50;2,034.00;207.00;323.00;126.00
Nov 13, 2020 2:00 PM;Nov 13, 2020 3:00 PM;577.00;588.25;103.00;964.75;12.00;1,301.25;2,045.25;207.00;535.50;126.00
Nov 13, 2020 3:00 PM;Nov 13, 2020 4:00 PM;577.00;590.75;108.00;422.00;12.00;1,301.25;2,031.75;207.00;576.75;126.00
Nov 13, 2020 4:00 PM;Nov 13, 2020 5:00 PM;577.00;548.00;164.75;35.75;12.00;1,301.00;1,824.75;210.75;514.75;126.00
Nov 13, 2020 5:00 PM;Nov 13, 2020 6:00 PM;577.00;503.75;243.75;0.00;12.00;1,300.75;1,823.00;211.00;521.00;126.00
Nov 13, 2020 6:00 PM;Nov 13, 2020 7:00 PM;577.00;513.50;339.50;0.00;12.00;1,300.50;1,827.50;209.25;747.00;126.00
Nov 13, 2020 7:00 PM;Nov 13, 2020 8:00 PM;577.00;428.50;423.00;0.00;12.00;1,300.25;1,827.25;207.00;636.25;126.00
Nov 13, 2020 8:00 PM;Nov 13, 2020 9:00 PM;577.00;378.75;484.00;0.00;12.00;1,300.25;1,717.50;207.00;255.50;126.00
Nov 13, 2020 9:00 PM;Nov 13, 2020 10:00 PM;577.00;366.50;419.00;0.00;12.00;1,301.00;1,193.25;207.00;128.25;126.00
Nov 13, 2020 10:00 PM;Nov 13, 2020 11:00 PM;577.00;390.50;347.50;0.00;12.00;1,301.75;970.25;207.00;296.75;126.00
Nov 13, 2020 11:00 PM;Nov 14, 2020 12:00 AM;577.00;418.00;384.50;0.00;12.00;1,302.25;647.00;207.25;201.25;126.00
Nov 14, 2020 12:00 AM;Nov 14, 2020 1:00 AM;577.00;370.50;425.50;0.00;12.00;1,301.50;625.75;202.00;88.75;126.00
Nov 14, 2020 1:00 AM;Nov 14, 2020 2:00 AM;577.00;370.00;418.75;0.00;12.00;1,302.25;553.25;199.75;171.25;126.00
Nov 14, 2020 2:00 AM;Nov 14, 2020 3:00 AM;577.00;382.75;431.00;0.00;12.00;1,302.50;456.25;200.25;235.25;126.00
Nov 14, 2020 3:00 AM;Nov 14, 2020 4:00 AM;577.00;411.25;368.75;0.00;12.00;1,303.00;420.50;197.00;185.00;126.00
Nov 14, 2020 4:00 AM;Nov 14, 2020 5:00 AM;577.00;414.00;325.50;0.00;12.00;1,302.00;465.00;205.50;85.00;126.00
Nov 14, 2020 5:00 AM;Nov 14, 2020 6:00 AM;577.00;422.25;258.25;0.00;12.00;1,303.00;465.50;199.75;126.50;126.00
Nov 14, 2020 6:00 AM;Nov 14, 2020 7:00 AM;577.00;398.50;221.25;0.00;12.00;1,309.75;501.75;202.25;137.75;126.00
Nov 14, 2020 7:00 AM;Nov 14, 2020 8:00 AM;577.00;438.00;183.75;20.50;12.00;1,308.25;675.75;201.00;419.50;126.00
Nov 14, 2020 8:00 AM;Nov 14, 2020 9:00 AM;577.00;441.00;172.25;424.25;12.00;1,308.00;741.50;202.75;124.00;126.00
Nov 14, 2020 9:00 AM;Nov 14, 2020 10:00 AM;577.00;444.75;174.25;1,179.25;12.00;1,308.75;853.50;206.25;102.00;126.00
Nov 14, 2020 10:00 AM;Nov 14, 2020 11:00 AM;577.00;401.25;111.25;1,934.75;12.00;1,309.25;753.50;207.00;62.00;126.00
Nov 14, 2020 11:00 AM;Nov 14, 2020 12:00 PM;577.00;417.00;64.00;2,373.50;12.00;1,307.00;623.75;207.00;263.25;126.00
Nov 14, 2020 12:00 PM;Nov 14, 2020 1:00 PM;577.00;381.25;57.50;2,518.25;12.00;1,307.25;527.00;204.75;124.75;126.00
Nov 14, 2020 1:00 PM;Nov 14, 2020 2:00 PM;577.00;403.50;48.50;2,226.50;12.00;1,303.75;356.50;205.75;171.25;126.00
